"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","UNEMP","MEN","PC_LF","A","2010",4.515946,
"NLD","UNEMP","MEN","PC_LF","A","2011",4.601452,
"NLD","UNEMP","MEN","PC_LF","A","2012",5.469067,
"NLD","UNEMP","MEN","PC_LF","A","2013",7.192367,
"NLD","UNEMP","MEN","PC_LF","A","2014",7.134919,
"NLD","UNEMP","MEN","PC_LF","A","2015",6.525611,
"NLD","UNEMP","MEN","PC_LF","A","2016",5.573468,
"NLD","UNEMP","MEN","PC_LF","A","2017",4.477647,
"NLD","UNEMP","MEN","PC_LF","A","2018",3.721625,
"POL","UNEMP","MEN","PC_LF","A","2000",14.40953,"B"
"POL","UNEMP","MEN","PC_LF","A","2001",16.87309,
"POL","UNEMP","MEN","PC_LF","A","2002",19.11197,"B"
"POL","UNEMP","MEN","PC_LF","A","2003",18.95786,"B"
"POL","UNEMP","MEN","PC_LF","A","2004",18.18468,"B"
"POL","UNEMP","MEN","PC_LF","A","2005",16.59253,
"POL","UNEMP","MEN","PC_LF","A","2006",12.96,
"POL","UNEMP","MEN","PC_LF","A","2007",8.997234,
"POL","UNEMP","MEN","PC_LF","A","2008",6.432962,
"POL","UNEMP","MEN","PC_LF","A","2009",7.758518,"B"
"POL","UNEMP","MEN","PC_LF","A","2010",9.328139,
"POL","UNEMP","MEN","PC_LF","A","2011",9.012192,
"POL","UNEMP","MEN","PC_LF","A","2012",9.421591,
"POL","UNEMP","MEN","PC_LF","A","2013",9.688151,
"POL","UNEMP","MEN","PC_LF","A","2014",8.50192,
"POL","UNEMP","MEN","PC_LF","A","2015",7.333911,
"POL","UNEMP","MEN","PC_LF","A","2016",6.109614,
"POL","UNEMP","MEN","PC_LF","A","2017",4.871879,
"POL","UNEMP","MEN","PC_LF","A","2018",3.843871,
"PRT","UNEMP","MEN","PC_LF","A","1998",4.077066,
"PRT","UNEMP","MEN","PC_LF","A","1999",3.944123,
"PRT","UNEMP","MEN","PC_LF","A","2000",3.214638,
"PRT","UNEMP","MEN","PC_LF","A","2001",3.153754,
"PRT","UNEMP","MEN","PC_LF","A","2002",4.119985,
"PRT","UNEMP","MEN","PC_LF","A","2003",5.440235,
"PRT","UNEMP","MEN","PC_LF","A","2004",5.801395,"B"
"PRT","UNEMP","MEN","PC_LF","A","2005",6.652944,
"PRT","UNEMP","MEN","PC_LF","A","2006",6.532454,
"PRT","UNEMP","MEN","PC_LF","A","2007",6.595178,
"PRT","UNEMP","MEN","PC_LF","A","2008",6.474321,
"PRT","UNEMP","MEN","PC_LF","A","2009",8.829588,
"PRT","UNEMP","MEN","PC_LF","A","2010",9.755463,"B"
"PRT","UNEMP","MEN","PC_LF","A","2011",12.34797,
"PRT","UNEMP","MEN","PC_LF","A","2012",15.5566,
"PRT","UNEMP","MEN","PC_LF","A","2013",16.00796,
"PRT","UNEMP","MEN","PC_LF","A","2014",13.48488,
"PRT","UNEMP","MEN","PC_LF","A","2015",12.15588,
"PRT","UNEMP","MEN","PC_LF","A","2016",10.97472,
"PRT","UNEMP","MEN","PC_LF","A","2017",8.408697,
"PRT","UNEMP","MEN","PC_LF","A","2018",6.564728,
"SVK","UNEMP","MEN","PC_LF","A","1998",12.1559,"B"
"SVK","UNEMP","MEN","PC_LF","A","1999",16.29687,
"SVK","UNEMP","MEN","PC_LF","A","2000",18.92592,
"SVK","UNEMP","MEN","PC_LF","A","2001",19.80694,
"SVK","UNEMP","MEN","PC_LF","A","2002",18.64466,"B"
"SVK","UNEMP","MEN","PC_LF","A","2003",17.39035,
"SVK","UNEMP","MEN","PC_LF","A","2004",17.42097,"B"
"SVK","UNEMP","MEN","PC_LF","A","2005",15.46763,
"SVK","UNEMP","MEN","PC_LF","A","2006",12.27206,
"SVK","UNEMP","MEN","PC_LF","A","2007",9.906957,
"SVK","UNEMP","MEN","PC_LF","A","2008",8.365296,
"SVK","UNEMP","MEN","PC_LF","A","2009",11.38134,
"SVK","UNEMP","MEN","PC_LF","A","2010",14.20548,"B"
"SVK","UNEMP","MEN","PC_LF","A","2011",13.61061,
"SVK","UNEMP","MEN","PC_LF","A","2012",13.5183,
"SVK","UNEMP","MEN","PC_LF","A","2013",13.97494,
"SVK","UNEMP","MEN","PC_LF","A","2014",12.82725,
"SVK","UNEMP","MEN","PC_LF","A","2015",10.32473,
"SVK","UNEMP","MEN","PC_LF","A","2016",8.773276,
"SVK","UNEMP","MEN","PC_LF","A","2017",7.899541,
"SVK","UNEMP","MEN","PC_LF","A","2018",6.134281,
"ESP","UNEMP","MEN","PC_LF","A","1999",10.99486,
"ESP","UNEMP","MEN","PC_LF","A","2000",9.606932,"B"
"ESP","UNEMP","MEN","PC_LF","A","2001",7.54312,
"ESP","UNEMP","MEN","PC_LF","A","2002",8.298151,
"ESP","UNEMP","MEN","PC_LF","A","2003",8.499345,
"ESP","UNEMP","MEN","PC_LF","A","2004",8.261385,"B"
"ESP","UNEMP","MEN","PC_LF","A","2005",7.135448,
"ESP","UNEMP","MEN","PC_LF","A","2006",6.351379,
